OLS,XGB
0.134920343705058,0.999972576853654
0.113439810478773,0.99997189591774
0.152877992645603,0.0954912467526066
0.149611665016697,0.999979978161272
0.128495927579188,0.999979481005006
0.14917518551564,0.0977600889728306
